enterprise_id,Sector,Enterprise Country Headquarters,Workforce Size,Year,Enterprise IT Budget Estimate,Cloud Service Revenues,Other Service Revenues,Non-Surface Product Revenues,Surface Product Revenues,Office Products Revenues
362,Technology and Consulting,India,140,2015,330820,63619.23077,27568.33333,78766.66667,0,25200
363,Education,China,41,2015,74784,8402.696629,3323.733333,0,6284.369748,4920
364,Technology and Consulting,India,8,2015,11272,867.0769231,606.0215054,2348.333333,0,960
365,Technology and Consulting,India,39,2015,62400,7341.176471,3586.206897,18909.09091,0,4680
366,Technology and Consulting,China,40,2015,0,0,0,0,0,0
367,Technology and Consulting,China,145,2015,0,0,0,0,0,0
368,Education,India,49,2015,72422,10200.28169,3291.909091,15743.91304,0,5880
369,Education,India,140,2015,254240,27046.80851,10334.95935,0,12775.8794,25200
370,Technology and Consulting,South Korea,43,2015,61748,6300.816327,2845.529954,11226.90909,0,5160
371,Financial Services,China,490,2015,756070,222373.5294,62485.12397,0,47852.53165,99960
372,Technology and Consulting,South Korea,541,2015,1504521,144665.4808,45869.54268,263951.0526,0,136332
373,Other,India,29,2015,33002,0,1314.820717,5500.333333,2340.567376,3480
374,Education,China,44,2015,82544,7714.392523,2866.111111,23584,0,5280
375,Other,South Korea,37,2015,44770,8609.615385,3341.044776,0,2319.689119,4440
376,Technology and Consulting,India,6,2015,10842,874.3548387,561.761658,2853.157895,0,720
377,Other,China,27,2015,30807,3111.818182,1096.33452,0,1460.047393,3240
378,Technology and Consulting,China,36,2015,56844,4475.905512,3106.229508,9634.576271,0,4320
379,Healthcare,South Korea,15,2015,16770,4791.428571,586.3636364,0,868.9119171,1800
380,Financial Services,Singapore,34,2015,70108,18449.47368,3540.808081,12087.58621,0,4080
381,Other,Singapore,31,2015,39432,3232.131148,0,6360,1350.410959,3720
382,Other,China,34,2015,43724,3238.814815,1784.653061,8097.037037,0,4080
383,Healthcare,India,37,2015,61568,19860.64516,3032.906404,12826.66667,0,4440
384,Other,India,16,2015,18768,0,1340.571429,3680,911.0679612,1920
385,Technology and Consulting,India,10,2015,15450,1485.576923,839.673913,2710.526316,0,1200
386,Healthcare,China,26,2015,32786,11709.28571,2901.415929,0,1407.124464,3120
387,Financial Services,China,34,2015,35972,9466.315789,1807.638191,4796.266667,0,4080
388,Technology and Consulting,China,109,2015,0,0,0,0,0,0
389,Technology and Consulting,South Korea,12,2015,18696,1254.765101,556.4285714,4347.906977,0,1440
390,Technology and Consulting,South Korea,33,2015,42933,5235.731707,3023.450704,9984.418605,0,3960
391,Technology and Consulting,India,39,2015,67899,4920.217391,2683.754941,13856.93878,0,4680
392,Other,China,22,2015,26202,2047.03125,1588,3589.315068,1265.797101,2640
393,Technology and Consulting,China,166,2015,354078,63228.21429,13514.42748,93178.42105,0,29880
394,Technology and Consulting,South Korea,8,2015,12088,888.8235294,444.4117647,0,790.0653595,960
395,Education,India,31,2015,50065,6501.948052,1833.882784,8631.896552,0,3720
396,Technology and Consulting,India,39,2015,76674,5324.583333,2228.895349,0,7444.07767,4680
397,Education,China,27,2015,48870,5370.32967,2506.153846,12860.52632,0,3240
398,Technology and Consulting,China,146,2015,288350,36043.75,15256.61376,62684.78261,0,26280
399,Healthcare,China,119,2015,165529,59117.5,7422.825112,23313.94366,0,21420
400,Healthcare,India,21,2015,0,0,0,0,0,0
401,Education,India,32,2015,46560,6378.082192,3023.376623,15019.35484,2660.571429,0
402,Healthcare,South Korea,4,2015,0,0,0,0,0,0
403,Technology and Consulting,China,149,2015,308132,30813.2,13224.54936,0,26794.08696,26820
404,Technology and Consulting,India,46,2015,84364,5941.126761,2970.56338,20576.58537,0,5520
405,Technology and Consulting,China,39,2015,62166,5651.454545,2311.003717,15541.5,0,4680
406,Education,India,24,2015,35160,0,1043.323442,9015.384615,3031.034483,2880
407,Other,India,44,2015,54604,7690.704225,4105.56391,8531.875,0,5280
408,Financial Services,Singapore,206,2015,585864,202022.069,39854.69388,86156.47059,0,42024
409,Other,India,41,2015,48544,8989.62963,1449.074627,7705.396825,0,4920
410,Financial Services,Singapore,485,2015,1343935,463425.8621,58687.1179,206759.2308,0,98940
411,Healthcare,China,497,2015,0,0,0,0,0,0
412,Financial Services,South Korea,329,2015,0,0,0,0,0,0
413,Financial Services,China,44,2015,41272,13757.33333,1301.955836,0,2183.703704,5280
414,Healthcare,China,95,2015,126445,48632.69231,6947.527473,21800.86207,0,17100
415,Technology and Consulting,South Korea,9,2015,13653,1230,898.2236842,3175.116279,0,1080
416,Financial Services,South Korea,24,2015,28032,8760,1144.163265,4380,0,2880
417,Technology and Consulting,China,2371,2015,7864607,1034816.711,229959.269,2247030.571,0,682848
418,Education,China,38,2015,70452,11941.01695,2795.714286,13814.11765,0,4560
419,Other,China,24,2015,28344,2576.727273,846.0895522,0,1005.106383,2880
420,Education,South Korea,46,2015,70932,13908.23529,5414.656489,17733,0,5520
421,Education,China,7,2015,13265,1004.924242,482.3636364,3316.25,0,840
422,Technology and Consulting,China,5,2015,7335,591.5322581,0,1467,547.3880597,600
423,Technology and Consulting,South Korea,2,2015,2668,190.5714286,158.8095238,494.0740741,0,240
424,Technology and Consulting,India,494,2015,1138176,92534.63415,59590.36649,0,71136,100776
425,Technology and Consulting,Singapore,41,2015,50676,4054.08,4780.754717,9049.285714,0,4920
426,Technology and Consulting,China,33,2015,46167,7694.5,1684.927007,10036.30435,0,3960
427,Other,China,30,2015,38430,5651.470588,3202.5,5056.578947,0,3600
428,Technology and Consulting,China,17,2015,24803,1864.887218,984.2460317,4863.333333,0,2040
429,Other,Singapore,45,2015,50670,0,2076.639344,6333.75,4053.6,5400
430,Healthcare,China,6,2015,6690,1967.647059,331.1881188,1061.904762,0,720
431,Technology and Consulting,South Korea,29,2015,40165,3019.924812,1646.106557,12551.5625,0,3480
432,Technology and Consulting,India,37,2015,73704,8988.292683,3899.68254,14451.76471,0,4440
433,Healthcare,India,24,2015,36528,11415,3382.222222,6408.421053,0,2880
434,Education,South Korea,24,2015,35736,3028.474576,1631.780822,7293.061224,0,2880
435,Financial Services,China,44,2015,44836,14011.25,2145.263158,8622.307692,0,5280
436,Healthcare,China,6,2015,7344,2937.6,270,0,556.3636364,720
437,Technology and Consulting,China,128,2015,280960,19112.92517,9858.245614,0,21612.30769,23040
438,Technology and Consulting,India,24,2015,49320,5942.168675,1793.454545,10493.61702,0,2880
439,Education,India,11,2015,17468,1180.27027,582.2666667,0,1333.435115,1320
440,Education,India,5,2015,7300,663.6363636,548.8721805,0,414.7727273,600
441,Technology and Consulting,China,1128,2015,3867912,0,191480.7921,1289304,278267.0504,324864
442,Technology and Consulting,India,27,2015,44172,4206.857143,1560.848057,7887.857143,0,3240
443,Financial Services,Singapore,47,2015,0,0,0,0,0,0
444,Other,China,48,2015,59952,7993.6,3012.663317,8948.059701,0,5760
445,Technology and Consulting,South Korea,16,2015,0,0,0,0,0,0
446,Technology and Consulting,China,503,2015,1604067,0,140707.6316,286440.5357,144510.5405,126756
447,Other,India,6,2015,7218,546.8181818,292.2267206,1203,0,720
448,Technology and Consulting,India,71,2015,117931,13250.67416,10436.37168,24067.55102,0,12780
449,Technology and Consulting,South Korea,39,2015,56199,5676.666667,2128.75,14049.75,0,4680
450,Other,India,6,2015,7638,1123.235294,512.6174497,0,319.58159,720
451,Education,South Korea,7,2015,10360,0,505.3658537,2656.410256,750.7246377,840
452,Technology and Consulting,India,18,2015,31896,2531.428571,0,5595.789474,2531.428571,2160
453,Healthcare,India,454,2015,0,0,0,0,0,0
454,Education,China,98,2015,202370,26281.81818,7665.530303,59520.58824,0,17640
455,Technology and Consulting,China,104,2015,202800,26000,13254.90196,57942.85714,0,18720
456,Technology and Consulting,China,44,2015,60456,4723.125,5757.714286,13434.66667,0,5280
457,Technology and Consulting,South Korea,34,2015,0,0,0,0,0,0
458,Financial Services,South Korea,5,2015,6065,1596.052632,187.7708978,819.5945946,0,600
459,Healthcare,South Korea,20,2015,0,0,0,0,0,0
460,Other,China,46,2015,55476,6934.5,2465.6,7396.8,0,5520
461,Technology and Consulting,South Korea,95,2015,175560,27009.23077,5951.186441,0,10388.16568,17100
462,Healthcare,South Korea,29,2015,32799,11310,2429.555556,0,2186.6,3480
463,Technology and Consulting,China,31,2015,42935,4992.44186,3302.692308,7277.118644,0,3720
464,Other,India,32,2015,0,0,0,0,0,0
465,Other,India,48,2015,54576,0,3015.248619,8396.307692,1949.142857,5760
466,Education,China,8,2015,0,0,0,0,0,0
467,Financial Services,India,197,2015,0,0,0,0,0,0
468,Technology and Consulting,South Korea,29,2015,38367,5726.41791,1646.652361,7105,0,3480
469,Technology and Consulting,South Korea,24,2015,36960,6059.016393,1820.689655,6264.40678,0,2880
470,Technology and Consulting,China,31,2015,47058,6359.189189,3857.213115,10457.33333,0,3720
471,Financial Services,China,31,2015,31031,8386.756757,1059.078498,0,2125.410959,3720
472,Other,India,45,2015,51255,8837.068966,1494.314869,0,3350,5400
473,Education,China,6,2015,10818,838.6046512,591.147541,0,667.7777778,720
474,Healthcare,South Korea,17,2015,21046,6013.142857,0,2769.210526,974.3518519,2040
475,Technology and Consulting,Singapore,33,2015,40029,0,2650.927152,8701.956522,3672.385321,3960
476,Technology and Consulting,China,250,2015,581250,63179.34783,23157.37052,109669.8113,0,51000
477,Other,India,42,2015,54558,10911.6,2457.567568,0,3762.62069,5040
478,Technology and Consulting,China,997,2015,2832477,191383.5811,168599.8214,524532.7778,0,251244
479,Education,China,14,2015,0,0,0,0,0,0
480,Technology and Consulting,India,34,2015,57732,6414.666667,3848.8,15192.63158,0,4080
481,Technology and Consulting,India,26,2015,53118,5968.314607,2392.702703,0,4389.917355,3120
482,Education,China,41,2015,77449,5197.919463,2311.910448,16478.51064,0,4920
483,Technology and Consulting,China,11,2015,14751,2950.2,445.6495468,4758.387097,0,1320
484,Technology and Consulting,China,44,2015,57904,10158.59649,1749.365559,14122.92683,0,5280
485,Healthcare,China,31,2015,39370,15748,1431.636364,5468.055556,0,3720
486,Healthcare,China,19,2015,23408,6160,2317.623762,2963.037975,0,2280
487,Healthcare,South Korea,27,2015,32346,12440.76923,954.159292,0,2587.68,3240
488,Technology and Consulting,India,110,2015,270050,40916.66667,7873.177843,0,17422.58065,19800
489,Technology and Consulting,China,25,2015,32925,5310.483871,2698.770492,0,2913.716814,3000
490,Financial Services,South Korea,29,2015,32828,10589.67742,1282.34375,6984.680851,0,3480
491,Technology and Consulting,China,34,2015,54298,6961.282051,2813.367876,18099.33333,0,4080
492,Education,China,49,2015,91532,0,3534.054054,29526.45161,8246.126126,5880
493,Education,South Korea,42,2015,59598,8053.783784,2772,15683.68421,0,5040
494,Technology and Consulting,South Korea,182,2015,315770,21628.08219,16796.2766,53520.33898,0,32760
495,Education,China,35,2015,63210,10713.55932,6197.058824,11926.41509,0,4200
496,Technology and Consulting,China,109,2015,214839,21700.90909,0,44758.125,19892.5,19620
497,Education,China,9,2015,16191,1974.512195,1274.88189,0,1116.62069,1080
498,Healthcare,India,186,2015,430776,134617.5,19145.6,52533.65854,0,33480
499,Education,India,26,2015,41340,3360.97561,2831.506849,10082.92683,0,3120
500,Education,India,418,2015,805068,88469.01099,53671.2,191682.8571,0,85272
501,Technology and Consulting,China,24,2015,36072,2437.297297,1239.587629,8198.181818,0,2880
502,Technology and Consulting,India,97,2015,0,0,0,0,0,0
503,Other,China,43,2015,54008,3857.714286,2222.55144,0,3750.555556,5160
504,Education,China,49,2015,0,0,0,0,0,0
505,Technology and Consulting,South Korea,3,2015,4245,301.0638298,206.0679612,0,316.7910448,360
506,Healthcare,South Korea,47,2015,52405,20962,1782.482993,7821.641791,0,5640
507,Technology and Consulting,South Korea,47,2015,73414,7893.978495,2134.127907,18353.5,0,5640
508,Education,India,206,2015,403142,28390.28169,38032.26415,125981.875,0,42024
509,Education,India,8,2015,12728,1899.701493,0,3977.5,896.3380282,960
510,Technology and Consulting,India,317,2015,733855,57332.42188,52046.4539,141125.9615,0,64668
511,Other,South Korea,49,2015,54243,3874.5,4446.147541,0,3902.374101,5880
512,Other,China,10,2015,11310,1615.714286,657.5581395,0,739.2156863,1200
513,Technology and Consulting,China,142,2015,272924,28429.58333,11564.57627,82704.24242,0,25560
514,Healthcare,China,96,2015,133824,53529.6,5599.330544,18586.66667,0,17280
515,Technology and Consulting,China,5,2015,7000,507.2463768,346.5346535,1320.754717,0,600
516,Technology and Consulting,India,40,2015,73440,6863.551402,2392.18241,13114.28571,0,4800
517,Technology and Consulting,India,198,2015,0,0,0,0,0,0
518,Other,South Korea,34,2015,0,0,0,0,0,0
519,Education,China,19,2015,34371,0,3041.681416,6249.272727,2276.225166,2280
520,Education,India,16,2015,24272,3111.794872,782.9677419,0,2167.142857,1920
521,Financial Services,South Korea,309,2015,616455,237098.0769,33142.74194,101058.1967,0,63036
522,Technology and Consulting,China,44,2015,69300,9760.56338,3705.882353,0,6243.243243,5280
523,Education,China,31,2015,55335,4098.888889,5076.605505,11773.40426,0,3720
524,Education,China,34,2015,60656,4702.015504,2015.149502,0,4702.015504,4080
525,Education,China,26,2015,46852,7320.625,1685.323741,9561.632653,0,3120
526,Technology and Consulting,China,10,2015,13040,1498.850575,852.2875817,3180.487805,0,1200
527,Technology and Consulting,India,28,2015,59640,8643.478261,1994.648829,13869.76744,0,3360
528,Financial Services,China,237,2015,398634,0,17875.96413,72478.90909,15756.28458,48348
529,Healthcare,China,40,2015,46720,17303.7037,1656.737589,5840,0,4800
530,Technology and Consulting,South Korea,47,2015,68291,6566.442308,2253.828383,0,4709.724138,5640
531,Education,China,24,2015,44064,0,2021.284404,9792,2898.947368,2880
532,Healthcare,China,38,2015,46056,13158.85714,1421.481481,0,1588.137931,4560
533,Other,India,14,2015,15820,1171.851852,794.9748744,2081.578947,0,1680
534,Technology and Consulting,South Korea,22,2015,28886,3522.682927,979.1864407,9628.666667,0,2640
535,Other,South Korea,38,2015,48146,5349.555556,2481.752577,6977.681159,0,4560
536,Education,India,24,2015,37080,3169.230769,1507.317073,10021.62162,0,2880
537,Healthcare,South Korea,67,2015,91321,29458.3871,3667.51004,17230.37736,0,12060
538,Technology and Consulting,China,91,2015,166621,12162.11679,13437.17742,0,10612.80255,16380
539,Technology and Consulting,India,95,2015,201685,15880.70866,11863.82353,48020.2381,0,17100
540,Other,South Korea,6,2015,7164,0,224.5768025,1038.26087,308.7931034,720
541,Education,India,21,2015,33621,3001.875,2418.776978,0,1706.649746,2520
542,Education,South Korea,21,2015,0,0,0,0,0,0
543,Healthcare,China,21,2015,24990,9611.538462,1275,5100,0,2520
544,Technology and Consulting,China,7,2015,10647,1086.428571,368.4083045,2366,0,840
545,Technology and Consulting,China,33,2015,49203,0,2067.352941,8483.275862,4598.411215,3960
546,Healthcare,South Korea,135,2015,0,0,0,0,0,0
547,Financial Services,South Korea,437,2015,884925,268159.0909,34299.4186,130136.0294,0,89148
548,Other,India,160,2015,220640,0,7994.202899,28654.54545,17103.87597,28800
549,Other,China,39,2015,45591,4107.297297,2120.511628,5559.878049,0,4680
550,Technology and Consulting,China,365,2015,940970,165082.4561,28514.24242,0,69701.48148,74460
551,Healthcare,China,8,2015,9288,3715.2,444.4019139,0,559.5180723,960
552,Education,China,7,2015,0,0,0,0,0,0
553,Technology and Consulting,India,38,2015,74138,7804,4007.459459,12782.41379,0,4560
554,Other,China,41,2015,51865,4715,1486.103152,0,2930.225989,4920
555,Other,China,42,2015,47166,5615,3930.5,9433.2,0,5040
556,Technology and Consulting,South Korea,44,2015,64504,4708.321168,4674.202899,17433.51351,0,5280
557,Healthcare,India,46,2015,69092,20936.9697,4040.467836,0,2965.321888,5520
558,Financial Services,South Korea,15,2015,19005,7309.615385,655.3448276,3065.322581,0,1800
559,Technology and Consulting,India,29,2015,48517,5001.752577,1570.12945,12440.25641,0,3480
560,Other,China,44,2015,54956,4737.586207,5441.188119,8863.870968,0,5280
561,Healthcare,South Korea,31,2015,36239,10066.38889,1188.163934,0,1245.32646,3720
562,Healthcare,China,26,2015,29458,8182.777778,0,6267.659574,1159.76378,3120
563,Technology and Consulting,South Korea,53,2015,99640,11861.90476,5474.725275,28468.57143,0,9540
564,Financial Services,Singapore,148,2015,360528,133528.8889,34666.15385,0,13760.61069,26640
565,Healthcare,South Korea,36,2015,41364,16545.6,1897.431193,0,3257.007874,4320
566,Education,China,36,2015,66960,10628.57143,4264.968153,13950,0,4320
567,Technology and Consulting,India,159,2015,408471,69232.37288,18998.65116,104736.1538,0,28620
568,Financial Services,China,16,2015,0,0,0,0,0,0
569,Education,India,26,2015,41678,7064.067797,1947.570093,0,2228.770053,3120
570,Technology and Consulting,India,39,2015,0,0,0,0,0,0
571,Other,India,45,2015,0,0,0,0,0,0
572,Financial Services,South Korea,12,2015,15648,5047.741935,539.5862069,0,668.7179487,1440
573,Technology and Consulting,China,428,2015,1001092,85563.4188,71506.57143,182016.7273,0,87312
574,Education,China,16,2015,29888,5747.692308,0,5434.181818,1727.630058,1920
575,Other,China,20,2015,23860,2511.578947,825.6055363,0,950.5976096,2400
576,Technology and Consulting,China,7,2015,0,0,0,0,0,0
